State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC",Mashrooms,Mashrooms,Local,05/04/2026,22500,22500,22500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,3000,3400,3200
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,2200,2200,2200
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/04/2026,4800,4800,4800
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,2500,2500,2500
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,05/04/2026,2400,2400,2400
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,4800,4800,4800
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1000,1000,1000
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,2500,2500,2500
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,4800,4800,4800
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,2500,2500,2500
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,05/04/2026,1800,1800,1800
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC",Potato,Other,Local,05/04/2026,2800,2800,2800
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1500,1500,1500
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1200,1200,1200
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,2800,3000,2900
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,2500,2500,2500
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/04/2026,3200,3200,3200
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,4600,4800,4700
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Apple,American,Local,05/04/2026,22000,24000,23000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,1800,2300,2050
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,05/04/2026,2000,2500,2250
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,6600,6800,6700
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,05/04/2026,6000,8000,7000
"Tamil Nadu",Thirunelveli,"Palayamkottai(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,4400,4600,4500
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,1000,1500,1250
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,05/04/2026,8000,8500,8250
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,05/04/2026,6000,8000,7000
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thirunelveli,"Ambasamudram(Uzhavar Sandhai ) APMC",Tomato,Other,Local,05/04/2026,2000,2200,2100
"Tamil Nadu",Thirunelveli,"Ambasamudram(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1000,1200,1100
"Tamil Nadu",Thirunelveli,"Ambasamudram(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,05/04/2026,5500,6000,5750
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,05/04/2026,2000,2300,2150
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,05/04/2026,3500,4200,3850
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,2000,2500,2250
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,800,1000,900
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,05/04/2026,2200,3000,2600
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,5000,5600,5300
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,05/04/2026,7000,7500,7250
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,3500,4300,3900
"Tamil Nadu",Thiruvellore,"Tiruthani(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Thiruvellore,"Tiruthani(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Tiruthani(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,05/04/2026,2000,2000,2000
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,2500,2500,2500
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,6000,6000,6000
"Tamil Nadu",Thiruvellore,"Paruthipattu(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Paruthipattu(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Paruthipattu(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Paruthipattu(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,05/04/2026,2000,2000,2000
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,05/04/2026,20000,20000,20000
"Tamil Nadu",Thiruvellore,"Perambakkam(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Thiruvellore,"Perambakkam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,1000,1500,1250
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,05/04/2026,8000,8000,8000
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai ) APMC","Tamarind Fruit","Tamarind Fruit",Local,05/04/2026,16000,16000,16000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Apple,American,Local,05/04/2026,18000,26000,22000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2600,3400,3000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/04/2026,7000,7000,7000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,05/04/2026,3400,3400,3400
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,4800,4800,4800
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,2600,2600,2600
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,5600,5600,5600
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,4800,4800,4800
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,1000,1500,1250
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2600,3400,3000
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,3000,3200,3100
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,05/04/2026,1800,1800,1800
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,4600,4600,4600
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,5600,5600,5600
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai ) APMC",Lime,Lime,Local,05/04/2026,2800,2800,2800
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Potato,Other,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Tomato,Local,Local,05/04/2026,1800,2000,1900
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,6000,6500,6250
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Orange,Darjeeling,Local,05/04/2026,12000,14000,13000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,05/04/2026,10000,12000,11000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,3600,4000,3800
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1500,2000,1750
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/04/2026,1500,2000,1750
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,2400,3000,2700
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,05/04/2026,6400,7200,6800
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,4000,4800,4400
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC","Karbuja(Musk Melon)",Karbhuja,Local,05/04/2026,2000,2500,2250
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,05/04/2026,15000,18000,16500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC","Tamarind Fruit","Tamarind Fruit",Local,05/04/2026,12000,15000,13500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/04/2026,14000,16000,15000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai ) APMC","Sweet Corn ","Sweet Corn ",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/04/2026,1600,2000,1800
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,1600,2000,1800
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,05/04/2026,1600,2000,1800
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,05/04/2026,1200,1500,1350
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,7000,8400,7700
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,2000,2500,2250
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,3300,4000,3650
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,1500,2000,1750
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,3300,4000,3650
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,3500,4200,3850
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,3300,4000,3650
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,1200,1500,1350
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,1600,2000,1800
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,4200,5000,4600
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,05/04/2026,2000,2500,2250
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,05/04/2026,4000,4800,4400
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,8000,9000,8500
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,05/04/2026,7500,8500,8000
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,3000,4000,3500
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,05/04/2026,5500,6500,6000
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai ) APMC","Sweet Corn ","Sweet Corn ",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC",Apple,American,Local,05/04/2026,30000,30000,30000
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC",Pineapple,"Pine Apple",Local,05/04/2026,8000,8000,8000
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2800,2800,2800
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,05/04/2026,10000,10000,10000
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/04/2026,7600,7600,7600
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,05/04/2026,3600,3600,3600
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,3000,3600,3300
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,05/04/2026,3600,3600,3600
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,2600,2600,2600
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,05/04/2026,7000,7000,7000
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,05/04/2026,3000,3600,3300
"Tamil Nadu",Thiruchirappalli,"KKNagar(Uzhavar Sandhai ) APMC",Pomegranate,Pomogranate,Local,05/04/2026,27000,27000,27000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Grapes,Annabesahai,Local,05/04/2026,8000,8000,8000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,05/04/2026,8000,8000,8000
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,05/04/2026,3600,3600,3600
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1600,1600,1600
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1600,1600,1600
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,5000,5600,5300
"Tamil Nadu",Thiruchirappalli,"Manapparai(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/04/2026,7000,7000,7000
